86.0000	0.0845553	4232.77
87.0000	0.0835055	4252.73
88.0000	0.0842614	4279.80
89.0000	0.0875955	4422.10
90.0000	0.0815738	4315.90
91.0000	0.0806248	4288.28
92.0000	0.0863526	4419.95
93.0000	0.0866969	4676.77
94.0000	0.0933317	4704.65
95.0000	0.0960696	4950.30
96.0000	0.105190	5251.25
97.0000	0.0942387	5059.31
98.0000	0.0906778	4947.92
99.0000	0.0956160	5037.07
100.000	0.0901402	5150.49
101.000	0.0866969	5042.85
102.000	0.0909717	4954.99
103.000	0.0939700	5153.97
104.000	0.0927606	5218.67
105.000	0.0905854	5281.91
106.000	0.0865121	5093.16
107.000	0.0853783	5140.00
108.000	0.0859327	5232.87
109.000	0.0866717	5307.44
110.000	0.0932728	5546.01
111.000	0.0909969	5605.52
112.000	0.0890904	5489.23
113.000	0.0900311	5751.78
114.000	0.0868816	5647.18
115.000	0.0882842	5721.55
116.000	0.0859746	5518.88
117.000	0.0983875	5986.24
118.000	0.0986311	6014.05
119.000	0.0920887	5932.95
120.000	0.0920215	5867.17
121.000	0.0969850	6180.39
122.000	0.0903754	6015.98
123.000	0.0925254	6060.73
124.000	0.0900731	5909.78
125.000	0.0912992	6115.05
126.000	0.0947258	6217.90
127.000	0.0922734	6297.86
128.000	0.0934408	6508.96
129.000	0.0889813	6324.48
130.000	0.0921559	6226.23
131.000	0.0923995	6413.43
132.000	0.0887797	6288.22
133.000	0.0885781	6534.43
134.000	0.0938355	6574.27
135.000	0.0898379	6603.78
136.000	0.0942807	6686.47
137.000	0.0938944	6853.39
138.000	0.100957	7203.47
139.000	0.0899471	6812.52
140.000	0.0981020	7111.43
141.000	0.0964727	7139.93
142.000	0.0917359	6936.43
143.000	0.0923994	6962.15
144.000	0.0928277	7086.44
145.000	0.104552	7507.16
146.000	0.100134	7202.97
147.000	0.105434	7611.85
148.000	0.0973293	7309.47
149.000	0.0941631	7316.77
150.000	0.103930	7887.16
151.000	0.110960	7899.13
152.000	0.104485	7840.96
153.000	0.0982783	7579.32
154.000	0.101436	7724.12
155.000	0.0951541	7644.14
156.000	0.0990089	7766.23
157.000	0.103149	7771.88
158.000	0.102847	8015.16
159.000	0.102645	8279.82
160.000	0.104544	8225.03
161.000	0.0994037	8090.02
162.000	0.103032	8282.74
163.000	0.103846	8315.86
164.000	0.103175	8163.12
165.000	0.104023	8482.82
166.000	0.103082	8570.69
167.000	0.103217	8745.02
168.000	0.0990174	8443.04
169.000	0.102780	8515.21
170.000	0.103326	8651.19
171.000	0.101134	8359.34
172.000	0.100773	8647.73
173.000	0.0949694	8401.43
174.000	0.100563	8558.04
175.000	0.0986731	8753.61
176.000	0.102855	8672.50
177.000	0.100084	8636.57
178.000	0.0954648	8573.76
179.000	0.105929	9125.15
180.000	0.0999580	8996.88
181.000	0.102360	9142.20
182.000	0.103653	9030.58
183.000	0.105744	9126.22
184.000	0.104493	9224.10
185.000	0.0928781	8413.43
186.000	0.100353	9042.20
187.000	0.111775	9853.16
188.000	0.102436	9185.58
189.000	0.0998236	8987.70
190.000	0.104409	9456.54
191.000	0.102805	9413.18
192.000	0.105140	9446.98
193.000	0.109121	9729.66
194.000	0.100529	9264.77
195.000	0.109356	9790.88
196.000	0.100647	9568.99
197.000	0.105266	9478.06
198.000	0.106576	9619.45
199.000	0.108365	9467.29
200.000	0.105123	9828.00
201.000	0.113421	10119.8
202.000	0.114487	10181.9
203.000	0.104930	10065.2
204.000	0.105778	10051.1
205.000	0.112421	10127.0
206.000	0.109104	10161.5
207.000	0.108625	10154.5
208.000	0.107206	10143.5
209.000	0.120223	10920.0
210.000	0.108776	10159.4
211.000	0.109692	10445.8
212.000	0.109717	10452.3
213.000	0.109230	10500.9
214.000	0.108365	10366.1
215.000	0.115890	10793.1
216.000	0.112749	10482.9
217.000	0.121307	10905.6
218.000	0.116696	10848.2
219.000	0.118107	11128.9
220.000	0.123801	11396.3
221.000	0.119913	11486.6
222.000	0.120988	11186.6
223.000	0.116881	11297.6
224.000	0.126455	11465.9
225.000	0.120836	11394.9
226.000	0.114538	11071.2
227.000	0.113866	11099.7
228.000	0.114521	11414.0
229.000	0.106987	11036.4
230.000	0.111615	11080.6
231.000	0.115386	11555.0
232.000	0.112892	11172.4
233.000	0.106374	10731.5
234.000	0.118317	11396.8
235.000	0.114596	11151.5
236.000	0.116142	11557.4
237.000	0.124171	11975.3
238.000	0.124742	11984.9
239.000	0.122558	11809.8
240.000	0.121777	11572.9
241.000	0.121903	11912.3
242.000	0.114848	11461.1
243.000	0.114303	11189.4
244.000	0.114395	11598.6
245.000	0.117116	12041.2
246.000	0.117721	11835.3
247.000	0.113622	11421.3
248.000	0.107920	11506.4
249.000	0.116814	12026.9
250.000	0.117863	11999.4
251.000	0.120618	12444.4
252.000	0.115999	11700.7
253.000	0.128227	12535.3
254.000	0.120299	12397.1
255.000	0.111329	11760.1
256.000	0.117569	12282.6
257.000	0.108760	11355.3
258.000	0.119300	13244.9
259.000	0.158025	18563.0
260.000	0.160653	17606.7
261.000	0.187931	19565.7
262.000	0.191098	20201.2
263.000	0.172336	18836.6
264.000	0.162283	18309.6
265.000	0.179080	20175.1
266.000	0.173377	18889.5
267.000	0.168859	19043.6
268.000	0.173511	19701.7
269.000	0.181045	20401.5
270.000	0.186025	20345.9
271.000	0.190669	20657.6
272.000	0.183640	20484.4
273.000	0.173940	19759.8
274.000	0.173201	19120.7
275.000	0.170647	19401.9
276.000	0.175082	19693.3
277.000	0.172747	19711.1
278.000	0.173058	19346.2
279.000	0.184152	20201.9
280.000	0.227975	23926.7
281.000	0.180037	19942.6
282.000	0.219064	23199.5
283.000	0.214613	22939.4
284.000	0.201411	22456.8
285.000	0.245343	26116.2
286.000	0.209054	23073.5
287.000	0.267297	27770.5
288.000	0.199950	21938.2
289.000	0.185941	21134.6
290.000	0.196565	21383.8
291.000	0.216965	23341.7
292.000	0.226791	23664.5
